created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Sun Nov 26 14:03:41 +0000 2023,1728776541059092924,@ganjarpranowo Pak Ganjar sosok yang menjadi harapan rakyatnya,0,0,1,0,in,1642137059233239040,1728637081671622812,Kzkgaiist03,https://twitter.com/Kzkgaiist03/status/1728776541059092924
Sun Nov 26 14:03:36 +0000 2023,1728776523434651874,"@SINDOnews Semangat Pak Ganjar! Kita yakin, kepemimpinan Anda akan membawa perubahan positif untuk Indonesia. Teruslah berjuang, kami ada bersama Anda! 🇮🇩 #Ganjar2024",0,0,0,0,in,1476176249772929024,1728745570930704880,sewerity,https://twitter.com/sewerity/status/1728776523434651874
Sun Nov 26 14:03:33 +0000 2023,1728776507051655315,Ganjar bersama rakyat Chindo Minahasa Lord Adi Tangkap Man United Poso Juve Sederhana David Da Silva Manado https://t.co/jbzJEOVYsv,0,0,1,1,in,1635897606886019072,1728776507051655315,Ganjardian2024,https://twitter.com/Ganjardian2024/status/1728776507051655315
Sun Nov 26 14:03:30 +0000 2023,1728776497471906287,"@SINDOnews Semangat Pak Ganjar! Kita yakin, kepemimpinan Anda akan membawa perubahan positif untuk Indonesia. Teruslah berjuang, kami ada bersama Anda! 🇮🇩 #Ganjar2024",0,0,0,0,in,1711736016019812352,1728745570930704880,jujunjunai720p,https://twitter.com/jujunjunai720p/status/1728776497471906287
Sun Nov 26 14:03:27 +0000 2023,1728776485010653267,@narkosun @ganjarpranowo maju terus bersama Ganjar Mahfud🔥,0,0,0,0,in,1719560852561711104,1728721636650549427,BimoSatriyo77,https://twitter.com/BimoSatriyo77/status/1728776485010653267
Sun Nov 26 14:03:27 +0000 2023,1728776483525824694,pak ganjar ngapain ke masterchef 😭,0,0,0,0,in,1506613744909971464,1728776483525824694,aadhadwi_,https://twitter.com/aadhadwi_/status/1728776483525824694
Sun Nov 26 14:03:26 +0000 2023,1728776481315422422,@KompasTV Terima kasih Pak Ganjar telah mendengar dan merespons keinginan masyarakat,0,0,0,0,in,1712900660814139392,1728745938699878799,TalithaM_,https://twitter.com/TalithaM_/status/1728776481315422422
Sun Nov 26 14:03:26 +0000 2023,1728776480375910562,"@IDNTimes Semangat Pak Ganjar! Kita yakin, kepemimpinan Anda akan membawa perubahan positif untuk Indonesia. Teruslah berjuang, kami ada bersama Anda! 🇮🇩 #Ganjar2024",0,0,0,0,in,1476176249772929024,1728673590722359655,sewerity,https://twitter.com/sewerity/status/1728776480375910562
Sun Nov 26 14:03:23 +0000 2023,1728776466098487681,@okezonenews warga toraja all in pak ganjar!,0,0,0,0,in,1700639819301314560,1728629780965441736,maghfirdauus_,https://twitter.com/maghfirdauus_/status/1728776466098487681
Sun Nov 26 14:03:23 +0000 2023,1728776465939128331,"@IDNTimes Semangat Pak Ganjar! Kita yakin, kepemimpinan Anda akan membawa perubahan positif untuk Indonesia. Teruslah berjuang, kami ada bersama Anda! 🇮🇩 #Ganjar2024",0,0,0,0,in,1711736016019812352,1728673590722359655,jujunjunai720p,https://twitter.com/jujunjunai720p/status/1728776465939128331
Sun Nov 26 14:03:20 +0000 2023,1728776455432425838,Romo ini beliau merupakan ahli filsafat dan etika semoga pak Ganjar bisa bljar dgn Romo untuk menjadikan negara lebih maju,0,0,0,0,in,1728389561984876544,1728776455432425838,AyuAyu450456,https://twitter.com/AyuAyu450456/status/1728776455432425838
Sun Nov 26 14:03:20 +0000 2023,1728776454123712571,JANGAN GENTAR  ADA GANJAR   JANGAN TAKUD  ADA MAHFUD ? https://t.co/i55xPq33YJ,0,1,5,9,in,1609829873396363264,1728776454123712571,JJhonpres,https://twitter.com/JJhonpres/status/1728776454123712571
Sun Nov 26 14:03:17 +0000 2023,1728776443730210845,@ignasbowo pokoknya ganjar tak pilih... prabowo jugak... amin jugak.. semuanya bagussss.....,0,0,0,0,in,1320401429702479878,1728678666107060402,MMagabut,https://twitter.com/MMagabut/status/1728776443730210845
Sun Nov 26 14:03:13 +0000 2023,1728776426508419124,"@ganjarpranowo Di mana-mana Pak Ganjar dan Pak Mahfud pergi, selalu ada banyak orang yang memberikan dukungan. Ini menunjukkan betapa dicintainya keduanya oleh masyarakat.",0,0,0,0,in,870766503934676992,1728637081671622812,kewrings,https://twitter.com/kewrings/status/1728776426508419124
Sun Nov 26 14:03:11 +0000 2023,1728776416232399311,Ganjar untuk indonesia Chindo Minahasa Lord Adi Tangkap Man United Poso Juve Sederhana David Da Silva Manado https://t.co/UjpelImArq,0,0,1,1,in,1635526387254829057,1728776416232399311,Monc0ngPutih,https://twitter.com/Monc0ngPutih/status/1728776416232399311
Sun Nov 26 14:03:10 +0000 2023,1728776411505397920,@xquitavee Fokuslah memenangkan  Ganjar - Mahfud Jangan mencaci maki Jangan terprovokasi pecah belah. Imsyaa Allah menang 1 putaran,0,0,0,0,in,1217464679804493826,1728725072754647522,SetiarsoU,https://twitter.com/SetiarsoU/status/1728776411505397920
Sun Nov 26 14:03:09 +0000 2023,1728776407931912361,"@xquitavee Elektabilitas PDIP yg terus merosot. Head to head Prabowo vs Ganjar yg jaraknya makin jauh.  Sehingga PDIP tidak berani menarik menteri-menterinya dari kabinet dan menghimbau utk tidak menyerang Jokowi. Masalah buzzer bayaran tidak peduli, mereka terus menyerang Jokowi &amp  keluarga https://t.co/T6ZMXMCXVk",0,0,0,0,in,2881653068,1728622141657247942,AGoeci,https://twitter.com/AGoeci/status/1728776407931912361
Sun Nov 26 14:03:08 +0000 2023,1728776405654421761,"@IDNTimes Go Pak Ganjar! Menangkan hati rakyat, wujudkan perubahan. Kami doakan kemenangan Anda untuk memimpin Indonesia. 💪🇮🇩 #Ganjar2024",0,0,0,0,in,1476176249772929024,1728673590722359655,sewerity,https://twitter.com/sewerity/status/1728776405654421761
Sun Nov 26 14:03:08 +0000 2023,1728776402185650449,"@ganjarpranowo Salam damai pemimpin yang melayani semua.. Sukses terus, Pak Ganjar",0,0,0,0,in,1484085341980344320,1728747081320554652,tahrpla,https://twitter.com/tahrpla/status/1728776402185650449
Sun Nov 26 14:03:07 +0000 2023,1728776401703391723,"@IDNTimes Go Pak Ganjar! Menangkan hati rakyat, wujudkan perubahan. Kami doakan kemenangan Anda untuk memimpin Indonesia. 💪🇮🇩 #Ganjar2024",0,0,0,0,in,1711736016019812352,1728673590722359655,jujunjunai720p,https://twitter.com/jujunjunai720p/status/1728776401703391723
Sun Nov 26 14:03:07 +0000 2023,1728776399702602125,@ganjarpranowo Semoga pak Ganjar bisa mewujudkan aspirasi dari dewan adat Dayak Pontianak,0,0,0,0,in,1690934900545966080,1728747081320554652,itubehza,https://twitter.com/itubehza/status/1728776399702602125
Sun Nov 26 14:03:04 +0000 2023,1728776387635597395,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd Untuk negara dan rakyat yg butuh perbaikan ekonomi, harus dimpimpin full energi, stamina dan hikmat..  Sederhana saja Ganjar yg terbaik, terbukti kerja keras..diiringi hasil yg bagus.",0,0,0,0,in,750113649365094400,1728706403311980599,kotabahagia,https://twitter.com/kotabahagia/status/1728776387635597395
Sun Nov 26 14:03:03 +0000 2023,1728776381348409607,"@geloraco Wow @ganjarpranowo eloh kan capres.  Demo Bela Palestina sudah berjilid selalu damai dan Rapih tidak pernah mengganggu umat lain. Sesudah demo bela palestina membubarkn diri dengan Baik, harusnya yang eloh salahkan Ormas yg jadi provokator. Mungkin Mas GANJAR TDK BUTUH UMT ISLAM""",0,0,0,0,in,1612419174453907457,1728737050277605769,808Genja,https://twitter.com/808Genja/status/1728776381348409607
Sun Nov 26 14:03:01 +0000 2023,1728776372812910719,"@KompasTV Semangat Pak Ganjar, mari bersama wujudkan aspirasi warga!",0,0,0,0,in,1713157045388513280,1728745938699878799,KenzieMag_,https://twitter.com/KenzieMag_/status/1728776372812910719
Sun Nov 26 14:03:01 +0000 2023,1728776372687188382,@narkosun @ganjarpranowo Gas pak ganjar,0,0,0,0,in,1139190255452475392,1728721636650549427,Susilowatis1,https://twitter.com/Susilowatis1/status/1728776372687188382
Sun Nov 26 14:03:00 +0000 2023,1728776370237686170,Bowo 2 x dikalahkan Jokowi Anis yaman dipecat dr mentri gubernur gagal nipu DKI Kianati Bowo Ahy  Menang Gub pake SARA fitnah BTP Bowo &amp  anis antek aseng orba oligarki radikal Harusnya pilih yg lbh baik dr jokowi Jgn yg pernah di kalahkan  Jgn yg oernah di pecat JOKOWI LARANG…,0,0,2,1,in,1215666613313163270,1728776370237686170,Ganjar_Mahfud_3,https://twitter.com/Ganjar_Mahfud_3/status/1728776370237686170
Sun Nov 26 14:02:54 +0000 2023,1728776346820812875,@jpnncom Kegiatan Sukeralawan Ganjar selalu bermanfaat,0,0,0,0,in,1703444350141870080,1728530287385272594,Renosajaaa,https://twitter.com/Renosajaaa/status/1728776346820812875
Sun Nov 26 14:02:50 +0000 2023,1728776329821335678,"@officialinews_ mntap dan sehat selalu pakk , pokoknya always dukung Ganjar Mahfud",0,0,0,0,in,1589606329135484928,1728608301678760127,AdiktaRifka,https://twitter.com/AdiktaRifka/status/1728776329821335678
Sun Nov 26 14:02:42 +0000 2023,1728776297009275282,"@AgusMalang7 Cerdas bangsaku Semoga Bersama Ganjar-Mahfud"" negeri ini semakin lebih baik. #GasssGanjarMahfud""",0,0,0,0,in,1310446569490010112,1728771015763976449,mieayam_jamur,https://twitter.com/mieayam_jamur/status/1728776297009275282
Sun Nov 26 14:02:42 +0000 2023,1728776294475989059,"Pendukung prabowo Gibran kalo tdk sebar hoax, mereka bikin fitnah .  Ini video yg lebih panjang, pihak Muhammadiyah sendiri yg sdh menghentikan menerima pertanyaan dan memberi kesempatan pak Ganjar unk menjawab pertanyaan yg sdh ada sebelumnya, tapi @adri_7i malah tuduh Ganjar… https://t.co/zoOU9mG4l7",0,3,8,15,in,1356517931887120384,1728776294475989059,Anak__Ogi,https://twitter.com/Anak__Ogi/status/1728776294475989059
Sun Nov 26 14:02:40 +0000 2023,1728776287056199840,@Nikmatul_Sg @ganjarpranowo @mohmahfudmd Pak Ganjar dan pak Mahfud pasangan yang sangat ideal,0,0,0,0,in,1606278738198437891,1728761619566690620,ZaenudinM4,https://twitter.com/ZaenudinM4/status/1728776287056199840
Sun Nov 26 14:02:39 +0000 2023,1728776281985331202,"@syaramelyniza Jangan lupa, ditunggangi politik, kok bisa ganjar dateng sekalian promosi itu hahahhaha",0,0,0,3,in,1718918493310181376,1728766163533152297,cecilion_rusuh,https://twitter.com/cecilion_rusuh/status/1728776281985331202
Sun Nov 26 14:02:36 +0000 2023,1728776271801483478,@WagimanDeep212_ @ganjarpranowo all in pak ganjar !!!,0,0,0,0,in,1285282466601660417,1728724443432935592,kirito64375970,https://twitter.com/kirito64375970/status/1728776271801483478
Sun Nov 26 14:02:36 +0000 2023,1728776271293985074,@tvOneNews Romo ini beliau merupakan ahli filsafat dan etika semoga pak Ganjar bisa bljar dgn Romo untuk menjadikan negara lebih maju,0,0,0,0,in,1728389561984876544,1728096932944572747,AyuAyu450456,https://twitter.com/AyuAyu450456/status/1728776271293985074
Sun Nov 26 14:02:35 +0000 2023,1728776264750915710,"@ganjarpranowo Pemimpin yang merangkul semua, Pak Ganjar menciptakan persatuan dalam keberagaman",0,0,0,0,in,1495382998237077506,1728747081320554652,jipacntuk,https://twitter.com/jipacntuk/status/1728776264750915710
Sun Nov 26 14:02:35 +0000 2023,1728776264444690808,@ganjarpranowo Pokoknya akan selalu tegak lurus dukung pak Ganjar,0,0,1,0,in,1600818575928721410,1728637081671622812,MAOLIDA1705,https://twitter.com/MAOLIDA1705/status/1728776264444690808
Sun Nov 26 14:02:30 +0000 2023,1728776243091521594,"@SINDOnews Suhardi menganggap kuliah Ganjar sebagai pencerahan, mengajak pemuda untuk beraksi dan berkontribusi nyata.",0,0,0,0,in,1709213775973523456,1728628184915349846,jita_nita54332,https://twitter.com/jita_nita54332/status/1728776243091521594
Sun Nov 26 14:02:27 +0000 2023,1728776231859138970,@VIVAcoid warga pontianak all in pak ganjar!,0,0,0,0,in,1700639819301314560,1728716256755523706,maghfirdauus_,https://twitter.com/maghfirdauus_/status/1728776231859138970
Sun Nov 26 14:02:24 +0000 2023,1728776219972534734,@KompasTV Terima kasih Pak Ganjar atas perhatian terhadap aspirasi warga Dayak,0,0,0,0,in,1711469600804638721,1728745938699878799,DayAlia_,https://twitter.com/DayAlia_/status/1728776219972534734
Sun Nov 26 14:02:22 +0000 2023,1728776210862522450,@jpnncom Gass terus dukung Ganjar Mahfud sampai jadi presiden. Sukses selalu pak,0,0,0,0,in,1389606368840085505,1728751240530796776,rsnaagstd,https://twitter.com/rsnaagstd/status/1728776210862522450
Sun Nov 26 14:02:21 +0000 2023,1728776205304991929,@antaranews maju terus bersama Ganjar Mahfud🔥,0,0,0,0,in,1719560852561711104,1728708960998584565,BimoSatriyo77,https://twitter.com/BimoSatriyo77/status/1728776205304991929
Sun Nov 26 14:02:18 +0000 2023,1728776194852807147,"@ganjarpranowo Sambutan yang hangat untuk pak ganjar dari pontianak,semangat berjuang ya pak",0,0,0,0,in,1605103187890909184,1728747081320554652,KasitiWithlove,https://twitter.com/KasitiWithlove/status/1728776194852807147
Sun Nov 26 14:02:17 +0000 2023,1728776191719645542,"@azzahra425 @sipalingganjar @ganjarmahfud Sependapat ka, aku tak suka dulu sama pak ganjar alhamdulillah sekarang sudah di sadarkan @sipalingganjar #Sipalingganjar",0,0,0,0,in,1717026091309928448,1728770991885848673,AzzahraLuc52642,https://twitter.com/AzzahraLuc52642/status/1728776191719645542
Sun Nov 26 14:02:11 +0000 2023,1728776164326654130,@okezonenews masyarakat toraja siap all in pak ganjar mahfud,0,0,0,0,in,1700638524570030080,1728629780965441736,fannyaadilla,https://twitter.com/fannyaadilla/status/1728776164326654130
Sun Nov 26 14:02:10 +0000 2023,1728776159947898939,"@adek450151 @fkkdkdkska @botmenfess @syaramelyniza @mynamepebri @MoeloekRenatta @ArnoldPoernomo Udah banyak yang tag, mana berani bales mereka, yang dm dan komen di ig nya aja udah bejibun, pas cek ternyata ditunggangi politik wkwk, ganjar dong di GF yang dateng wkwkwkkw",0,1,0,29,in,1718918493310181376,1728766163533152297,cecilion_rusuh,https://twitter.com/cecilion_rusuh/status/1728776159947898939
Sun Nov 26 14:02:10 +0000 2023,1728776159708471804,"Prabowo-Ganjar Absen di Acara Walhi, Timnas Amin: Katanya Adu Gagasan? https://t.co/nLNPLLIZH9 https://t.co/nLNPLLIZH9",0,0,0,0,in,1636627729675337734,1728776159708471804,posaktualcom,https://twitter.com/posaktualcom/status/1728776159708471804
Sun Nov 26 14:02:08 +0000 2023,1728776152771404107,@SINDOnews Ganjar Pranowo memiliki visi jelas untuk mengubah Indonesia menjadi pemimpin di ranah ekonomi digital melalui infrastruktur yang tangguh.,0,0,0,0,in,1709213775973523456,1728456008455098665,jita_nita54332,https://twitter.com/jita_nita54332/status/1728776152771404107
Sun Nov 26 14:02:07 +0000 2023,1728776146937127196,ini kita Ganjar Mahfud siuban yg mikirin rakyat dari wong cilik. https://t.co/i6psIZe0ok,0,0,1,1,in,2655369602,1728776146937127196,adendidi58,https://twitter.com/adendidi58/status/1728776146937127196
Sun Nov 26 14:02:05 +0000 2023,1728776138691105122,@officialinews_ all in pak ganjar !!!,0,0,0,0,in,1285282466601660417,1728564221309300778,kirito64375970,https://twitter.com/kirito64375970/status/1728776138691105122
Sun Nov 26 14:02:03 +0000 2023,1728776129983713401,"@okezonenews @ganjarpranowo Go Pak Ganjar! Menangkan hati rakyat, wujudkan perubahan. Kami doakan kemenangan Anda untuk memimpin Indonesia. 💪🇮🇩 #Ganjar2024",0,0,0,0,in,1476176249772929024,1728414070465040832,sewerity,https://twitter.com/sewerity/status/1728776129983713401
Sun Nov 26 14:02:02 +0000 2023,1728776128729579943,"Ganjar Pranowo menyempatkan diri menongkrong bareng anak muda Pontianak di Warung Kopi Asiang, di sela-sela kunjungannya di Bumi Khatulistiwa Kota Pontianak, Kalimantan Barat.  Ganjar Pranowo langsung mendengarkan curahan isi hati dari anak muda pontianak terkait banyak hal… https://t.co/c1cWX3zUck",0,1,3,16,in,153407983,1728776128729579943,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1728776128729579943
Sun Nov 26 14:02:00 +0000 2023,1728776117497332141,"@okezonenews @ganjarpranowo Go Pak Ganjar! Menangkan hati rakyat, wujudkan perubahan. Kami doakan kemenangan Anda untuk memimpin Indonesia. 💪🇮🇩 #Ganjar2024",0,0,0,0,in,1711736016019812352,1728414070465040832,jujunjunai720p,https://twitter.com/jujunjunai720p/status/1728776117497332141
Sun Nov 26 14:01:56 +0000 2023,1728776102511059360,Buset ganjar 🤣 Bener2 ye lu rcti 😭,0,0,0,0,in,3254241649,1728776102511059360,cimolkoreya,https://twitter.com/cimolkoreya/status/1728776102511059360
Sun Nov 26 14:01:54 +0000 2023,1728776094143455518,"@ganjarpranowo @mohmahfudmd Aku yakin banget, kepemimpinan Pak Ganjar dan Pak Mahfud bakal bawa Indonesia ke level tertinggi nih",0,0,0,0,in,4872747441,1728714029991161963,kjwplcbc202,https://twitter.com/kjwplcbc202/status/1728776094143455518
Sun Nov 26 14:01:53 +0000 2023,1728776090666295778,@kepinginpintar @cratesss_ Ehmm politik dibawa bawa. Korelasinya Ganjar muncul disini apa yah??,0,0,0,4,in,69979757,1728761312833114349,seven_tinus,https://twitter.com/seven_tinus/status/1728776090666295778
Sun Nov 26 14:01:52 +0000 2023,1728776086224572804,@IDNTimes bismillah pak ganjar menang,0,0,0,0,in,1719348782150950912,1728715618923491370,tuankth19,https://twitter.com/tuankth19/status/1728776086224572804
Sun Nov 26 14:01:50 +0000 2023,1728776078771232893,@officialinews_ betul pak ganjar  Romo Magnis memang manteb,0,0,0,0,in,1700638524570030080,1728558858459885771,fannyaadilla,https://twitter.com/fannyaadilla/status/1728776078771232893
Sun Nov 26 14:01:50 +0000 2023,1728776076330193351,"@narkosun Saya pikir buzzer nya ganjar dah kehabisan amunisi serang Jokowi,gibran dan ibu Iriana terpaksa gantung kunci pun di framing amplop yg berisi uang",0,0,0,0,in,1210930281575632897,1728555564379275550,wellymerukh,https://twitter.com/wellymerukh/status/1728776076330193351
Sun Nov 26 14:01:50 +0000 2023,1728776075277369592,"@okezonenews @ganjarpranowo Semangat Pak Ganjar! Kita yakin, kepemimpinan Anda akan membawa perubahan positif untuk Indonesia. Teruslah berjuang, kami ada bersama Anda! 🇮🇩 #Ganjar2024",0,0,0,0,in,1711736016019812352,1728414070465040832,jujunjunai720p,https://twitter.com/jujunjunai720p/status/1728776075277369592
Sun Nov 26 14:01:49 +0000 2023,1728776073637433748,"@SINDOnews Kuliah Ganjar menciptakan ruang dialog konstruktif, menginspirasi mahasiswa untuk berperan aktif dalam pembangunan bangsa.",0,0,0,0,in,1709214202303504384,1728628184915349846,PutraErnan37197,https://twitter.com/PutraErnan37197/status/1728776073637433748
Sun Nov 26 14:01:48 +0000 2023,1728776070164599040,@ganjarpranowo Nah kaya gini bikin adem terlihat seperti keluarga sendiri pak Ganjar,0,0,0,0,in,1596713717005094912,1728747081320554652,Merlene06554894,https://twitter.com/Merlene06554894/status/1728776070164599040
Sun Nov 26 14:01:48 +0000 2023,1728776067127898590,"@okezonenews @ganjarpranowo Semangat Pak Ganjar! Kita yakin, kepemimpinan Anda akan membawa perubahan positif untuk Indonesia. Teruslah berjuang, kami ada bersama Anda! 🇮🇩 #Ganjar2024",0,0,0,0,in,1476176249772929024,1728414070465040832,sewerity,https://twitter.com/sewerity/status/1728776067127898590
Sun Nov 26 14:01:44 +0000 2023,1728776052166758488,@Nikmatul_Sg @ganjarpranowo @mohmahfudmd Kawal terus sampai pak Ganjar menang satu putaran,0,0,0,0,in,1606236016729198592,1728761619566690620,PermanaRick,https://twitter.com/PermanaRick/status/1728776052166758488
Sun Nov 26 14:01:44 +0000 2023,1728776052124921937,"@THEKAAAKAA Gak heran, kan Perindo merapat ke Ganjar, jadi ya siap2 aja, tapi jangankan MCI, adzan aja si Ganjar Homelander putih aja ada, apalagi MCI wkwk, anyway Kiki deserve win, dan lagi2 MCI membuktikan lagi2 https://t.co/p1mDL1wsFD",0,0,0,1,in,1411142861098143748,1728762386960798135,YareY4r3Daze,https://twitter.com/YareY4r3Daze/status/1728776052124921937
Sun Nov 26 14:01:42 +0000 2023,1728776041416769760,@KataNadiaaa Bismillah kita semua akan terus mendukung pak Ganjar karena kita tau dan yakin kalau pak Ganjar adalah pemimpin jujur yang bisa membuat negeri ini lebih damai sejahtera,0,0,0,0,in,1586021456466833409,1728756094246556021,keyshalaura2,https://twitter.com/keyshalaura2/status/1728776041416769760
Sun Nov 26 14:01:36 +0000 2023,1728776019476398160,@CNNIndonesia Hah ini beneran cawapres ngomong gini? Attitudenya 11 12 sama ganjar ya.,0,0,0,0,in,1057775448,1728742378343924156,i_am_your_ace,https://twitter.com/i_am_your_ace/status/1728776019476398160
Sun Nov 26 14:01:35 +0000 2023,1728776014292189675,@Urrangawak Terimakasih saudara saudara yang ada di Pontianak yang telah menyambut pak Ganjar dengan antusias,0,0,0,0,in,1389606368840085505,1728657019983609879,rsnaagstd,https://twitter.com/rsnaagstd/status/1728776014292189675
Sun Nov 26 14:01:34 +0000 2023,1728776008780960076,"@ganjarpranowo Kedekatan dengan semua elemen masyarakat dan kecintaan bapak Ganjar dengan  seni dan budaya, menunjukan bapak adalah pemimpin yang baik",0,0,0,0,in,1710482231758880768,1728747081320554652,Aldi02605044514,https://twitter.com/Aldi02605044514/status/1728776008780960076
Sun Nov 26 14:01:30 +0000 2023,1728775992368632215,@ganjarpranowo @mohmahfudmd Masya Allah ribuan masyarakat datang menghadiri acara untuk memberikan semangat kepada pak Ganjar Mahfud￼🔥🔥,0,0,0,0,in,1704610855785316352,1728714029991161963,FerryMahen28399,https://twitter.com/FerryMahen28399/status/1728775992368632215
Sun Nov 26 14:01:28 +0000 2023,1728775986148475087,"Dalam upaya untuk mengurangi beban ekonomi dan memastikan kecukupan pangan, Sahabat Ganjar dan Kawanjuang GP komitmen memberikan perhatian yang besar kepada masyarakat.  #GanjarMahfud2024 #Jakarta Jakarta https://t.co/j06FEenLzl",0,0,0,0,in,1690452461746806785,1728775986148475087,SAGAJakarta,https://twitter.com/SAGAJakarta/status/1728775986148475087
Sun Nov 26 14:01:28 +0000 2023,1728775984302932215,@stroberikook ada ganjar 😂 apa urusannya sm masak memasak https://t.co/hSX6r7gye1,0,0,0,0,in,1289100530870964225,1728751872817934396,speakm0re,https://twitter.com/speakm0re/status/1728775984302932215
Sun Nov 26 14:01:28 +0000 2023,1728775983350927564,@SINDOnews Ganjar-Mahfud fokus pada pembangunan infrastruktur digital sebagai fondasi kokoh bagi kemajuan ekonomi digital.,0,0,0,0,in,1709214202303504384,1728456008455098665,PutraErnan37197,https://twitter.com/PutraErnan37197/status/1728775983350927564
Sun Nov 26 14:01:25 +0000 2023,1728775970415632445,"@Paltiwest Pokoke ganjar lebih baik dr semua capres ,iya kan, pasti menang ganjar nanti klo di lihat paparan tentang istri gibran yg sperti itu..",0,0,0,0,in,1467357867019698183,1727907477570863444,azisaleasa,https://twitter.com/azisaleasa/status/1728775970415632445
Sun Nov 26 14:01:17 +0000 2023,1728775940006977672,@THEKAAAKAA bisa bisanya ada pak ganjar akwoakwoaok bgsttt,0,0,0,0,in,1588812595150004226,1728762386960798135,lonelypersonism,https://twitter.com/lonelypersonism/status/1728775940006977672
Sun Nov 26 14:01:17 +0000 2023,1728775937226129771,@VIVAcoid masyarakat pontianak siap all in pak ganjar mahfud,0,0,0,0,in,1700638524570030080,1728716256755523706,fannyaadilla,https://twitter.com/fannyaadilla/status/1728775937226129771
Sun Nov 26 14:01:16 +0000 2023,1728775933044420720,JANGAN GENTAR  ADA GANJAR   JANGAN TAKUD  ADA MAHFUD ? https://t.co/ceMeIwCf21,0,0,0,2,in,1609829873396363264,1728775933044420720,JJhonpres,https://twitter.com/JJhonpres/status/1728775933044420720
Sun Nov 26 14:01:09 +0000 2023,1728775906762936764,@THEKAAAKAA Ganjar layak diganjar,0,0,0,5,in,1101899755322396676,1728762386960798135,ArdiansyahPrad8,https://twitter.com/ArdiansyahPrad8/status/1728775906762936764
Sun Nov 26 14:01:09 +0000 2023,1728775904275702011,"@SINDOnews Gagasan Ganjar memotivasi mahasiswa untuk menggali potensi diri, merumuskan kontribusi dalam membangun Indonesia menuju 2045.",0,0,0,0,in,1705162989786337280,1728628184915349846,HaranaSept34530,https://twitter.com/HaranaSept34530/status/1728775904275702011
Sun Nov 26 14:01:07 +0000 2023,1728775898315592108,"@Uki23 Terimakasih, ganjar-mahfud siap berkantor di IKN, smg prabowo mndukungnya",0,0,0,1,in,1494492248461168640,1728754169690062850,st_whono,https://twitter.com/st_whono/status/1728775898315592108
Sun Nov 26 14:01:05 +0000 2023,1728775889922732386,"Galang Dukungan untuk Ganjar-Mahfud di Lamongan, Ini Strategi Sahabat Ganjar https://t.co/VJEckBpnXF",0,0,0,3,in,41730943,1728775889922732386,VIVAcoid,https://twitter.com/VIVAcoid/status/1728775889922732386
Sun Nov 26 14:01:04 +0000 2023,1728775885124464800,@simamaung Asep berlian goblog!!!!,0,0,0,0,in,83403991,1728774810568929698,ganjarys,https://twitter.com/ganjarys/status/1728775885124464800
Sun Nov 26 14:00:53 +0000 2023,1728775837254832260,@Nikmatul_Sg @ganjarpranowo @mohmahfudmd Pak ganjar ini punya inovasi yg luar biasa. Dengan pendidikan yg diutamakan,0,0,0,0,in,1702204963538210816,1728761619566690620,Hiindiiaa,https://twitter.com/Hiindiiaa/status/1728775837254832260
Sun Nov 26 14:00:52 +0000 2023,1728775831848448463,@ordinarypeo_0pl @tanyarlfes ganjar satoru,0,0,0,0,in,2264139632,1728761227151827413,ehy_twt,https://twitter.com/ehy_twt/status/1728775831848448463
Sun Nov 26 14:00:51 +0000 2023,1728775829491224825,"@ganjarpranowo Di mana pun Pak Ganjar dan Pak Mahfud berada, selalu banyak orang yang datang dan memberikan dukungan. Jelas terlihat bahwa mereka berdua sangat dicintai oleh rakyat.",0,0,0,0,in,4872747441,1728637081671622812,kjwplcbc202,https://twitter.com/kjwplcbc202/status/1728775829491224825
Sun Nov 26 14:00:47 +0000 2023,1728775814081323299,@SINDOnews Ganjar Pranowo yakin bahwa investasi dalam infrastruktur digital akan membuka pintu menuju masa depan ekonomi digital Indonesia.,0,0,0,0,in,1705162989786337280,1728456008455098665,HaranaSept34530,https://twitter.com/HaranaSept34530/status/1728775814081323299
Sun Nov 26 14:00:46 +0000 2023,1728775807252975851,@ganjarpranowo Terus bertambah dukungan masyarakat untuk memenangkan Pak Ganjar dan pak Mahfud,0,0,0,0,in,1698961882055659520,1728747081320554652,khadijah_k88427,https://twitter.com/khadijah_k88427/status/1728775807252975851
Sun Nov 26 14:00:37 +0000 2023,1728775769344835608,"@kesittt Owalah iya mungkin Jd keteter dia, hrs ngekor ganjar, hrs les debat,  Sakno Jane tp kapok sih 🤣",0,0,0,0,in,91185042,1728762168429211976,siticeriaselalu,https://twitter.com/siticeriaselalu/status/1728775769344835608
Sun Nov 26 14:00:34 +0000 2023,1728775757466607698,@Nikmatul_Sg @ganjarpranowo @mohmahfudmd Bersama pak Ganjar Indonesia sejahtera dan maju,0,0,0,0,in,1603931239706087424,1728761619566690620,junedhasann,https://twitter.com/junedhasann/status/1728775757466607698
Sun Nov 26 14:00:32 +0000 2023,1728775751749734586,"@ganjarpranowo @mohmahfudmd Warga Pontianak luar biasa, mari rapatkan barisan untuk terus mendukung capres terbaik pak Ganjar Pranowo agar memenangkan kontestasi besok.",0,0,0,0,in,1704246397703254016,1728714029991161963,mawaryuli_ana,https://twitter.com/mawaryuli_ana/status/1728775751749734586
